Trial,DAP,PlotID,Plot,row,range,Name,Total.yield,spec.grav,vine.maturity,Red,Green,Blue,NGRDI,BGI,GLI,PH,Volume,Canopy
chips_HARS_2022,42,108,108,5,8,W19026-18,661.22265,1.072,8,57.5805892944336,71.1693572998047,38.8031845092773,0.124579727649689,0.505465924739838,0.222046822309494,0.017719455063343,0.0142182521522045,19.817
chips_HARS_2022,42,109,109,4,8,W19027-39,540.07745,1.077,5,59.6452178955078,73.4264526367188,40.6627655029297,0.116999998688698,0.519268214702606,0.211518824100494,0.0131496209651232,0.00904177688062191,16.989
chips_HARS_2022,42,11,11,11,1,MSGG690-1,330.7051,1.072,6,54.1128578186035,70.4718246459961,38.1922149658203,0.140174463391304,0.523032009601593,0.222937449812889,0.0640031918883324,0.0796330347657204,30.724
chips_HARS_2022,42,110,110,3,8,W19024-15,540.2045,1.096,6,53.2963905334473,71.5392074584961,39.9989929199219,0.173600524663925,0.515369117259979,0.246798902750015,0.0323580913245678,0.0324079357087612,24.743
chips_HARS_2022,42,111,111,2,8,ND1741C-5,598.08485,1.071,6,58.9185523986816,68.9909515380859,40.9250144958496,0.0906053259968758,0.562892496585846,0.180119797587395,-0.000273139216005802,-7.10662134224549e-05,6.428
chips_HARS_2022,42,112,112,1,8,MN19TX18093-1,808.8124,1.063,6,52.6502380371094,67.2191543579102,36.897029876709,0.139700680971146,0.515123784542084,0.226503223180771,-0.00485709449276328,-0.00667970487847924,33.97
chips_HARS_2022,42,113,113,1,9,W19024-17,614.04475,1.067,5,53.6630554199219,68.6976547241211,37.9211807250977,0.137819796800613,0.520326375961304,0.223005950450897,0.0140366405248642,0.0135082071647048,23.765
chips_HARS_2022,42,114,114,2,9,MSGG863-A2,812.1762,1.076,7,56.1464080810547,69.8335647583008,38.6159782409668,0.129158020019531,0.514132559299469,0.221076160669327,0.0222304500639439,0.0217054951936007,24.105
chips_HARS_2022,42,115,115,3,9,MSGG181-5,475.87485,1.073,6,52.1971855163574,67.791862487793,35.2566947937012,0.151191592216492,0.485149651765823,0.244832038879395,0.0343065559864044,0.0417103506624699,30.027
chips_HARS_2022,42,116,116,4,9,W19013-8,585.0471,1.087,6,47.3713073730469,62.4000968933105,34.6809844970703,0.160109117627144,0.516976535320282,0.23775115609169,0.0316772125661373,0.0291955713182688,22.762
chips_HARS_2022,42,117,117,5,9,W19012-12,463.0065,1.082,5,51.1186599731445,67.7741546630859,37.8588905334473,0.16347399353981,0.523321866989136,0.237277135252953,0.0359199531376362,0.0337647087872028,23.226
chips_HARS_2022,42,118,118,6,9,W19027-7,657.0542,1.067,6,48.5432357788086,66.7167282104492,33.9732780456543,0.174565702676773,0.480964988470078,0.259538024663925,0.0449932478368282,0.0425537526607513,23.356
chips_HARS_2022,42,119,119,7,9,W19007-4,705.5994,1.078,6,54.440258026123,67.9259796142578,38.0999374389648,0.122838199138641,0.528938293457031,0.210927963256836,0.0171240158379078,0.00923891179263592,13.326
chips_HARS_2022,42,12,12,12,1,W17037-3,651.91775,1.076,7,58.7699127197266,78.263557434082,44.3935432434082,0.150009378790855,0.546203136444092,0.219740465283394,0.0605902820825577,0.0564221255481243,22.994
chips_HARS_2022,42,120,120,8,9,W19020-20,558.1851,1.076,6,55.8057823181152,68.4479293823242,36.5497398376465,0.112858861684799,0.505001783370972,0.213647156953812,0.0130986059084535,0.00919888354837894,17.336
chips_HARS_2022,42,121,121,9,9,W17043-37,716.04775,1.076,6,62.3274993896484,78.5198669433594,42.9288444519043,0.123240545392036,0.524539947509766,0.212074264883995,0.00708781788125634,0.00498525192961097,17.358
chips_HARS_2022,42,122,122,10,9,W19022-18,638.2145,1.064,5,54.0468940734863,67.1373062133789,37.5915260314941,0.120671853423119,0.534054100513458,0.207210168242455,0.0209367852658033,0.017888592556119,21.097
chips_HARS_2022,42,123,123,11,9,W19030-1,654.5495,1.073,7,62.392879486084,73.9748153686523,44.8189086914062,0.0918395072221756,0.582755506038666,0.172727152705193,0.012887004762888,0.00802849978208542,15.377
chips_HARS_2022,42,124,124,12,9,W19027-4,554.01665,1.073,6,57.4652786254883,75.0694274902344,40.8025817871094,0.14068965613842,0.521611630916595,0.222868278622627,0.0258928388357162,0.0243941880762577,23.26
chips_HARS_2022,42,125,125,13,9,W19027-58,655.37835,1.071,6,52.4355392456055,68.7586822509766,38.1657333374023,0.146482273936272,0.528400957584381,0.223943695425987,0.0354938916862011,0.0378750897943974,26.349
chips_HARS_2022,42,126,126,14,9,W17049-10,541.3419,1.079,8,55.4769821166992,63.7345695495605,39.379638671875,0.0769463777542114,0.592898726463318,0.160508885979652,0.00519492477178574,0.00179581332486123,8.54
chips_HARS_2022,42,127,127,14,10,W19016-5,519.94305,1.069,6,58.6865463256836,70.421257019043,40.8758239746094,0.102543227374554,0.54865437746048,0.19175685942173,0.0147333703935146,0.0131701910868287,22.079
chips_HARS_2022,42,128,128,13,10,ND1734-4,606.4278,1.068,5,54.2279968261719,67.9395294189453,37.5118370056152,0.123110480606556,0.521782338619232,0.213160559535027,0.0293888468295336,0.0279214400798082,23.467
chips_HARS_2022,42,129,129,12,10,Snowden,690.1235,1.076,6,51.963020324707,70.1274566650391,36.0612106323242,0.162905588746071,0.48798006772995,0.24932599067688,0.0390324033796787,0.0417183376848698,26.398
chips_HARS_2022,42,13,13,13,1,W19005-5,545.7342,1.073,7,58.534309387207,78.5477905273438,44.1637687683105,0.153883174061775,0.537163436412811,0.225439444184303,0.0484298020601273,0.0403523072600365,20.571
chips_HARS_2022,42,130,130,11,10,W19028-6,494.36365,1.07,6,56.9326133728027,69.8259658813477,39.9116363525391,0.110780946910381,0.54779189825058,0.196178063750267,0.0188360009342432,0.0110685722902417,14.502
chips_HARS_2022,42,131,131,10,10,W19026-1,673.28635,1.068,6,54.6753463745117,69.9665145874023,38.1162757873535,0.13646225631237,0.513482749462128,0.224681913852692,0.0372947417199612,0.0363965481519699,24.087
chips_HARS_2022,42,132,132,9,10,MSGG194-3,881.35795,1.068,7,53.2468338012695,70.5491714477539,36.1877365112305,0.154686436057091,0.482355982065201,0.247267156839371,0.0337335094809532,0.0356656685471535,26.116
chips_HARS_2022,42,133,133,8,10,MSGG221-3,619.46555,1.063,8,53.5567092895508,69.7185440063477,37.4155082702637,0.148831814527512,0.501097142696381,0.237171038985252,0.0431432090699673,0.0538033507764339,30.801
chips_HARS_2022,42,134,134,7,10,W19012-30,584.0549,1.089,6,42.8942832946777,58.020580291748,32.6434783935547,0.172926932573318,0.525999486446381,0.241278901696205,0.0585885010659695,0.0739095434546471,31.158
chips_HARS_2022,42,135,135,6,10,W19022-16,572.9713,1.073,5,52.8913688659668,66.0641403198242,36.515625,0.127886369824409,0.514766275882721,0.219914332032204,0.0206651240587234,0.0233557727187872,27.917
chips_HARS_2022,42,136,136,5,10,W19009-23,468.32445,1.072,6,59.461986541748,73.8902969360352,40.8413581848145,0.120325468480587,0.517032206058502,0.214210510253906,0.0272922348231077,0.0229041241109371,20.731
chips_HARS_2022,42,137,137,4,10,W19ND1810Y-10,666.42565,1.075,9,43.6513061523438,59.3109893798828,31.7898807525635,0.180118754506111,0.490689724683762,0.260043412446976,0.0385239906609058,0.0402095727622509,25.779
chips_HARS_2022,42,138,138,3,10,MSGG190-4,648.31195,1.065,6,55.4137802124023,69.9445495605469,35.9758110046387,0.135609656572342,0.476867139339447,0.239035278558731,0.0360524170100689,0.0428626351058483,29.36
chips_HARS_2022,42,139,139,2,10,FILL,NA,NA,NA,50.5578155517578,61.816276550293,35.7868537902832,0.119117490947247,0.537547945976257,0.206290021538734,0.00621899450197816,0.00634514214470983,25.198
chips_HARS_2022,42,14,14,14,1,MSGG365-1,559.28015,1.077,6,51.384708404541,70.6272735595703,37.9294929504395,0.179812744259834,0.499597936868668,0.256467401981354,0.081302635371685,0.109820149838924,33.347
chips_HARS_2022,42,140,140,1,10,W19009-20,634.37275,1.064,6,52.9288520812988,62.7198677062988,35.9514503479004,0.101938426494598,0.532088935375214,0.198531702160835,0.0108528733253479,0.00654182909056544,14.886
chips_HARS_2022,42,141,141,1,11,W19027-32,676.4142,1.065,6,49.0476226806641,66.0527877807617,34.3787498474121,0.172106578946114,0.479914635419846,0.259655356407166,0.0498832538723946,0.0583344958722591,28.858
chips_HARS_2022,42,142,142,2,11,W19023-17,657.94355,1.072,9,58.6179084777832,72.5755996704102,37.9324378967285,0.122842408716679,0.483255863189697,0.229261755943298,0.00776030262932181,0.00397944776341319,12.661
chips_HARS_2022,42,143,143,3,11,W19022-9,457.99105,1.077,7,60.6684799194336,69.4089660644531,38.2989120483398,0.0765115171670914,0.518879413604736,0.187381252646446,0.000537374755367637,0.000133036519400775,6.113
chips_HARS_2022,42,144,144,4,11,W19027-50,632.7453,1.068,6,49.5139465332031,66.9125137329102,35.8081092834473,0.172315329313278,0.495374500751495,0.253715723752975,0.0540756769478321,0.0665993168950081,30.429
chips_HARS_2022,42,145,145,5,11,W19027-13,466.4066,1.071,6,62.254150390625,72.3489074707031,41.5809326171875,0.0846427083015442,0.541382789611816,0.184285789728165,0.00637934962287545,0.00240073213353753,9.299
chips_HARS_2022,42,146,146,6,11,MSGG212-4,636.15145,1.082,6,54.3194580078125,67.2465057373047,39.4795722961426,0.121688395738602,0.55156272649765,0.202646344900131,0.0261224638670683,0.0169404037296772,16.025
chips_HARS_2022,42,147,147,7,11,MSGG282-20,598.73825,1.072,6,48.8280220031738,67.7032012939453,34.3533325195312,0.183578908443451,0.46954008936882,0.270369350910187,0.0622994564473629,0.0887064561247826,35.161
chips_HARS_2022,42,148,148,8,11,W19028-2,529.9558,1.076,5,55.8835144042969,66.1466293334961,37.4599914550781,0.0952969714999199,0.535580813884735,0.192406892776489,0.0157968159765005,0.00713877659291029,11.159
chips_HARS_2022,42,149,149,9,11,Atlantic,643.1997,1.076,9,53.7130928039551,69.6030197143555,37.8937034606934,0.142951443791389,0.510870337486267,0.229516372084618,0.0257658343762159,0.0218101106584072,20.904
chips_HARS_2022,42,15,15,14,2,MSGG207-1,597.1108,1.058,5,62.6967315673828,75.3322067260742,46.6715431213379,0.100290529429913,0.596871674060822,0.172784626483917,0.0177448559552431,0.0102606695145369,14.273
chips_HARS_2022,42,150,150,10,11,W19023-21,578.0291,1.069,5,53.1177558898926,70.138557434082,38.0735206604004,0.150601714849472,0.515382289886475,0.231674954295158,0.0317593663930893,0.0264454483985901,20.561
chips_HARS_2022,42,151,151,11,11,W19026-14,510.49295,1.058,6,60.9314651489258,71.0473861694336,40.4640159606934,0.0847890302538872,0.544636845588684,0.182311549782753,0.00302797858603299,0.000973771733697504,7.937
chips_HARS_2022,42,152,152,12,11,W19031-8,695.93755,1.081,9,54.274112701416,69.5580444335938,38.5472679138184,0.131889179348946,0.533478736877441,0.213431045413017,0.0270663164556026,0.0228691380470991,20.863
chips_HARS_2022,42,153,153,13,11,W19020-16,267.6762,1.063,6,66.3026733398438,76.7198257446289,44.5943717956543,0.0781456679105759,0.563193619251251,0.17130146920681,0.0151159269735217,0.00246053864248097,4.02
chips_HARS_2022,42,154,154,14,11,W19019-2,448.17795,1.083,9,55.4992980957031,61.8698997497559,38.173698425293,0.0607276633381844,0.589674174785614,0.152666702866554,0.0102136451750994,0.00244268379174173,5.907
chips_HARS_2022,42,155,155,14,12,MSGG302-1,527.92905,1.073,8,54.0516891479492,64.1286468505859,37.9976692199707,0.0959673151373863,0.562303185462952,0.182623773813248,0.0177414938807487,0.00767744099721313,10.687
chips_HARS_2022,42,156,156,13,12,W19027-17,392.3546,1.068,6,65.3595809936523,77.8793487548828,43.2903900146484,0.0958145335316658,0.529567956924438,0.19414696097374,0.0242991074919701,0.0119904763996601,12.187
chips_HARS_2022,42,157,157,12,12,ND176Y-1,569.8253,1.064,7,57.5987739562988,71.6426010131836,40.5916862487793,0.115848623216152,0.546834468841553,0.198976948857307,0.0274037327617407,0.0143013633787632,12.888
chips_HARS_2022,42,158,158,11,12,W19026-21,664.82845,1.074,7,58.7519454956055,69.9728012084961,38.8798942565918,0.0975160077214241,0.526085257530212,0.196654051542282,0.0155956484377384,0.0112932436168194,17.884
chips_HARS_2022,42,159,159,10,12,W17039-31,596.11255,1.084,9,55.7239646911621,68.7184143066406,39.0769233703613,0.11332929879427,0.544161379337311,0.19891794025898,0.00939700752496719,0.00569113390520215,14.954
chips_HARS_2022,42,16,16,13,2,W19012-13,471.5491,1.07,5,67.2288360595703,82.1367568969727,48.4485626220703,0.108135558664799,0.568428754806519,0.187371328473091,0.0132093299180269,0.00716310925781727,13.396
chips_HARS_2022,42,160,160,9,12,W19009-26,526.5315,1.076,8,59.7928657531738,69.6931381225586,40.9234504699707,0.0806657150387764,0.564264953136444,0.172658443450928,0.010057594627142,0.00549273053184152,13.491
chips_HARS_2022,42,161,161,8,12,W19031-7,520.5299,1.077,7,53.802059173584,71.8049392700195,39.1364326477051,0.156547620892525,0.514766037464142,0.235525161027908,0.0440573953092098,0.0441234186291695,24.738
chips_HARS_2022,42,162,162,7,12,MSGG302-3,545.9641,1.074,8,59.5547180175781,72.371940612793,39.2802581787109,0.106645122170448,0.515269458293915,0.206303045153618,0.0307440869510174,0.0258442647755146,20.77
chips_HARS_2022,42,163,163,6,12,W19MSU1-21,547.18015,1.064,7,51.9433708190918,64.2214889526367,36.8931121826172,0.119116351008415,0.543560266494751,0.203491866588593,0.0172787420451641,0.0141197880730033,20.186
chips_HARS_2022,42,164,164,5,12,W19020-6,540.1077,1.075,6,55.3051452636719,67.1056976318359,36.3010101318359,0.112225078046322,0.50591766834259,0.213608726859093,0.0117179714143276,0.0085768336430192,18.074
chips_HARS_2022,42,165,165,4,12,MN19TX18120-1,317.8549,1.077,NA,53.3488540649414,65.3924102783203,36.6583137512207,0.115639597177505,0.527215600013733,0.20751166343689,0.00472684623673558,0.00269057787954807,14.056
chips_HARS_2022,42,166,166,3,12,MSGG426-2,580.316,1.072,7,50.5534858703613,63.4623680114746,35.397834777832,0.133029520511627,0.515035331249237,0.222957968711853,0.0199967585504055,0.0157760716974735,19.476
chips_HARS_2022,42,167,167,2,12,W16219-8,529.1814,1.078,9,51.9223518371582,57.3127708435059,36.1748924255371,0.0578673370182514,0.599392950534821,0.148011282086372,-0.00359746441245079,-0.00083374441601336,5.722
chips_HARS_2022,42,168,168,1,12,W19032-4,488.34995,1.067,7,55.0638160705566,65.3106002807617,39.2731132507324,0.0965204387903214,0.565293431282043,0.182566031813622,0.0168084688484669,0.00717952055856586,10.539
chips_HARS_2022,42,169,169,1,13,W19012-9,470.56295,1.075,7,56.0889320373535,68.3587188720703,38.374927520752,0.107893146574497,0.533902287483215,0.20004004240036,0.0120334597304463,0.00716529507189989,14.702
chips_HARS_2022,42,17,17,12,2,W19022-5,663.54585,1.069,6,66.9833526611328,84.3673400878906,49.6276626586914,0.124929241836071,0.563733339309692,0.199062898755074,0.0276814680546522,0.0234295912086964,20.9
chips_HARS_2022,42,170,170,2,13,W17065-11,585.6037,1.087,9,49.457088470459,60.7299919128418,34.3331718444824,0.11973787099123,0.524876952171326,0.211636170744896,0.0191030260175467,0.0133268348872662,17.232
chips_HARS_2022,42,171,171,3,13,W19013-1,505.61665,1.077,6,53.0036811828613,71.2771072387695,38.3695755004883,0.167060226202011,0.501656949520111,0.247715592384338,0.0509059652686119,0.0558301508426666,27.09
chips_HARS_2022,42,172,172,4,13,W19022-25,405.471,1.077,6,58.2687530517578,67.362419128418,38.7687530517578,0.0872093364596367,0.53275203704834,0.189649447798729,0.00618805876001716,0.00535563193261623,21.381
chips_HARS_2022,42,173,173,5,13,W19013-4,473.26125,1.074,9,51.9053001403809,65.4137649536133,36.7971229553223,0.134922936558723,0.524260461330414,0.220789551734924,0.0282264649868011,0.026067228987813,22.815
chips_HARS_2022,42,174,174,6,13,W19027-14,686.2757,1.075,8,53.2422256469727,67.5775451660156,36.8467559814453,0.13662201166153,0.508441507816315,0.227714031934738,0.0244889259338379,0.0199960600584745,20.173
chips_HARS_2022,42,175,175,7,13,W19MSU1-20,527.197,1.069,6,52.4450569152832,70.9159317016602,36.9696311950684,0.168457165360451,0.486953973770142,0.254195332527161,0.0576465018093586,0.0702323615550995,30.091
chips_HARS_2022,42,176,176,8,13,W19027-51,464.90015,1.081,7,70.5022888183594,79.7068710327148,44.0854949951172,0.0649724379181862,0.536859691143036,0.172394096851349,-0.00465800752863288,-0.000513131148181856,2.721
chips_HARS_2022,42,177,177,9,13,ND1734-7,638.55935,1.067,6,54.5198020935059,66.8188247680664,36.8934364318848,0.112137883901596,0.524922311306,0.205788269639015,0.0268304049968719,0.0235866494476795,21.709
chips_HARS_2022,42,178,178,10,13,W19003-6,473.67265,1.08,7,59.5965347290039,67.1863479614258,38.1195182800293,0.0653718337416649,0.542373955249786,0.171206310391426,0.00345744309015572,0.00164445058908314,11.745
chips_HARS_2022,42,179,179,11,13,W19012-28,516.8031,1.082,9,58.4040794372559,67.9995346069336,40.6671562194824,0.0834846645593643,0.577800929546356,0.169426694512367,0.0100444415584207,0.00431866897270083,10.615
chips_HARS_2022,42,18,18,11,2,W17065-11,599.19805,1.088,9,60.0305213928223,76.2348861694336,45.3683586120605,0.13177216053009,0.565989434719086,0.202367469668388,0.0374650694429874,0.0326204672455788,21.505
chips_HARS_2022,42,180,180,12,13,W15200-3,433.41595,1.077,6,62.2904968261719,74.7518920898438,41.8404426574707,0.0981775671243668,0.536184132099152,0.192950636148453,0.00343719869852066,0.00214123190380633,15.383
chips_HARS_2022,42,181,181,13,13,W17039-7,668.9848,1.073,6,56.846549987793,70.7507629394531,39.4818534851074,0.118425317108631,0.534334301948547,0.205374538898468,0.0277691185474396,0.0217026341706514,19.304
chips_HARS_2022,42,182,182,14,13,Snowden,537.82685,1.075,7,60.0642890930176,71.6032333374023,41.7773704528809,0.0969349145889282,0.559300720691681,0.1841871291399,0.00553077831864357,0.00253198528662324,11.304
chips_HARS_2022,42,183,183,14,14,FILL,NA,NA,NA,51.3875846862793,60.6947326660156,37.5025863647461,0.0925328806042671,0.589825391769409,0.170969560742378,0.009911616332829,0.00750415399670601,18.698
chips_HARS_2022,42,184,184,13,14,W19ND1810Y-5,381.25285,1.068,5,64.5114898681641,77.1616134643555,43.0715103149414,0.0973865687847137,0.535086810588837,0.193088874220848,0.0100963804870844,0.00423885555937886,10.362
chips_HARS_2022,42,185,185,12,14,ND1789-1,610.46315,1.076,6,58.1008758544922,72.988151550293,41.9099273681641,0.122466817498207,0.549419283866882,0.202196270227432,-0.0172096956521273,-0.0116186337545514,16.672
chips_HARS_2022,42,186,186,11,14,W19024-16,500.86135,1.086,7,56.7037239074707,67.4177627563477,38.5608367919922,0.0942553728818893,0.548902869224548,0.186114400625229,0.0081808278337121,0.00271156663075089,8.188
chips_HARS_2022,42,187,187,10,14,W19003-3,414.5944,1.091,8,56.9040565490723,66.7668991088867,37.501781463623,0.0894457995891571,0.534614086151123,0.188765361905098,0.00489942682906985,0.00188427441753447,9.495
chips_HARS_2022,42,188,188,9,14,W19012-24,463.15775,1.092,6,54.104679107666,69.2091522216797,37.6798439025879,0.139052554965019,0.513882577419281,0.226198121905327,0.0247923322021961,0.0231354981660843,23.056
chips_HARS_2022,42,189,189,8,14,W19022-2,379.6738,1.08,9,57.7522735595703,67.4772720336914,38.210319519043,0.0870985463261604,0.53787237405777,0.186040267348289,0.00150881614536047,0.000282852357486263,4.631
chips_HARS_2022,42,19,19,10,2,W19028-32,445.91525,1.068,4,70.4662551879883,86.4731369018555,51.7978668212891,0.113413102924824,0.572813451290131,0.189259827136993,0.0174281429499388,0.0085120415315032,12.065
chips_HARS_2022,42,190,190,7,14,W19018-3,469.00205,1.081,8,53.9679641723633,70.1693572998047,36.7362747192383,0.151048421859741,0.484135746955872,0.245641261339188,0.0320422761142254,0.0360188223421574,27.758
chips_HARS_2022,42,191,191,6,14,W19027-37,639.17645,1.065,6,60.8739814758301,73.7086639404297,40.1514282226562,0.109835393726826,0.511800169944763,0.21015553176403,0.0163763910531998,0.00966379325836897,14.583
chips_HARS_2022,42,192,192,5,14,W19002-7,510.2086,1.07,9,58.5461730957031,68.1206741333008,38.5643577575684,0.08859021961689,0.530328154563904,0.19066059589386,0.00650869589298964,0.00361939589492977,13.734
chips_HARS_2022,42,193,193,4,14,Pike,413.14845,1.075,8,60.7695617675781,70.2617797851562,40.640682220459,0.0812444761395454,0.550576269626617,0.178507953882217,0.00480019301176071,0.000808569078799337,4.166
chips_HARS_2022,42,194,194,3,14,Lamoka,462.8855,1.071,6,61.3166313171387,73.5205688476562,39.8154792785645,0.101330123841763,0.502928733825684,0.208283424377441,0.0111198108643293,0.0072809187695384,16.173
chips_HARS_2022,42,195,195,2,14,Hodag,676.5473,1.077,8,53.7857971191406,66.9474029541016,37.0396347045898,0.126047000288963,0.515964567661285,0.21855054795742,0.0144613888114691,0.0115471687167883,19.722
chips_HARS_2022,42,196,196,1,14,MSGG349-3,465.5838,1.065,7,55.334228515625,64.2472839355469,36.3770637512207,0.0828473120927811,0.533342242240906,0.185626477003098,0.00321029894985259,0.00101620436180383,7.805
chips_HARS_2022,42,2,2,2,1,W19016-2,430.83865,1.072,7,60.2107315063477,71.3670272827148,44.7433891296387,0.091764509677887,0.603381335735321,0.166158199310303,0.018795944750309,0.00813059415668249,10.683
chips_HARS_2022,42,20,20,9,2,W19024-6,408.7017,1.073,9,72.8062515258789,81.4250030517578,50.0843734741211,0.0579631216824055,0.605811417102814,0.144405797123909,0.00232095713727176,0.000124911908642389,1.329
chips_HARS_2022,42,21,21,8,2,Pike,416.4336,1.074,8,69.588508605957,78.7344741821289,51.2267074584961,0.0668944716453552,0.631095767021179,0.142087623476982,-0.00377873005345464,-0.000409277447033674,2.675
chips_HARS_2022,42,22,22,7,2,Atlantic,706.519,1.078,8,62.9362678527832,82.5803909301758,48.130184173584,0.152994900941849,0.544648826122284,0.223330184817314,0.0374514311552048,0.0370618999004364,24.433
chips_HARS_2022,42,23,23,6,2,Snowden,608.7147,1.077,7,62.9535331726074,80.6210327148438,46.8692054748535,0.140150785446167,0.547685086727142,0.214623793959618,0.0324601717293262,0.026154451072216,19.892
chips_HARS_2022,42,24,24,5,2,W19028-17,490.37065,1.07,6,65.4278182983398,82.9558410644531,46.0241317749023,0.13222348690033,0.525095701217651,0.218455001711845,0.0258800834417343,0.0227920282632113,21.742
chips_HARS_2022,42,25,25,4,2,MSGG409-2,562.38985,1.071,7,71.0631561279297,81.9534606933594,51.5523529052734,0.0807296186685562,0.599720537662506,0.16142962872982,0.0011811233125627,0.00035855796886608,7.494
chips_HARS_2022,42,26,26,3,2,MSGG242-1,531.8313,1.079,6,70.2024154663086,88.253791809082,52.176082611084,0.128309726715088,0.556999504566193,0.20449323952198,0.0224406253546476,0.0206409655511379,22.71
chips_HARS_2022,42,27,27,2,2,W19024-23,599.2767,1.061,5,66.1798706054688,83.0037384033203,50.583381652832,0.127782091498375,0.573904275894165,0.197946175932884,0.0189699195325375,0.0153888482600451,20.028
chips_HARS_2022,42,28,28,1,2,W19015-3,655.54775,1.076,9,58.6911773681641,73.7761001586914,43.9184150695801,0.127975448966026,0.560710787773132,0.202655896544456,0.0443509519100189,0.0413015745580196,22.994
chips_HARS_2022,42,29,29,1,3,W19027-10,576.15965,1.065,5,61.6091079711914,77.2764511108398,46.2492713928223,0.128715798258781,0.562181532382965,0.202591687440872,0.0155029399320483,0.010929505340755,17.404
chips_HARS_2022,42,3,3,3,1,W19ND1810Y-8,642.9819,1.066,7,50.7991638183594,72.1447372436523,39.5615921020508,0.189150050282478,0.516669631004333,0.253966957330704,0.070123516023159,0.0702680051326752,24.75
chips_HARS_2022,42,30,30,2,3,W17039-7,739.40075,1.076,7,63.4778938293457,79.5422668457031,47.1202735900879,0.123133152723312,0.56646466255188,0.197283029556274,0.0216958448290825,0.0159275103360415,18.126
chips_HARS_2022,42,31,31,3,3,W19ND1810Y-6,412.43455,1.074,7,63.5824356079102,78.7979354858398,44.8290328979492,0.116866253316402,0.532527685165405,0.206671595573425,0.0111579028889537,0.00760393356904387,16.825
chips_HARS_2022,42,32,32,4,3,W19021-2,478.44005,1.08,8,70.4156036376953,83.3607864379883,49.9977035522461,0.0964637994766235,0.570367693901062,0.180974707007408,-0.00126115558668971,-0.00063656602287665,12.462
chips_HARS_2022,42,33,33,5,3,W19008-2,650.27215,1.073,7,68.8125152587891,81.267204284668,49.5866470336914,0.0935396999120712,0.576466619968414,0.1776492446661,0.00609110947698355,0.00439360644668341,17.81
chips_HARS_2022,42,34,34,6,3,ND14348ABC-1,298.13795,1.066,6,70.1888046264648,82.8585739135742,51.1615715026855,0.0891546308994293,0.595627009868622,0.166963949799538,0.00176609994377941,0.000384396204026416,5.369
chips_HARS_2022,42,35,35,7,3,W19MSU1-23,619.2417,1.072,9,64.6041564941406,84.3076629638672,46.4753875732422,0.14442141354084,0.522219717502594,0.226177915930748,0.0313563533127308,0.0305366665124893,24.05
chips_HARS_2022,42,36,36,8,3,W19024-29,619.3869,1.08,9,62.8226928710938,83.78466796875,50.389331817627,0.157938823103905,0.574028730392456,0.214206159114838,0.0406670309603214,0.042899664491415,26.041
chips_HARS_2022,42,37,37,9,3,Lamoka,378.36095,1.073,7,74.2788314819336,85.7966690063477,52.4453048706055,0.0780258476734161,0.590275883674622,0.162308558821678,0.00580853642895818,0.00164316105656326,6.987
chips_HARS_2022,42,38,38,10,3,W19002-14,519.37435,1.072,6,67.3624649047852,82.5734405517578,48.4929656982422,0.111240290105343,0.564534902572632,0.190835386514664,0.0051475209183991,0.0037546877283603,18.015
chips_HARS_2022,42,39,39,11,3,MSGG294-1,474.10825,1.065,6,68.5668640136719,85.1172256469727,50.5531578063965,0.115530855953693,0.571129143238068,0.190661489963531,0.0169984698295593,0.0112668331712484,16.371
chips_HARS_2022,42,4,4,4,1,W19002-2,531.6377,1.073,6,52.811149597168,71.3477935791016,39.6434898376465,0.168694719672203,0.520732998847961,0.242051810026169,0.09,0.418429166078568,27.938
chips_HARS_2022,42,40,40,12,3,W19027-52,573.9272,1.073,7,71.9226379394531,90.3453826904297,49.9684867858887,0.119068458676338,0.538084864616394,0.204448610544205,0.0226124022156,0.0182914640754461,19.986
