location,Year,sowing_date,harvest_date,plot.UID,time_since_sowing,Canopy_cover
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,57,0.586877795752341
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,60,0.736006543621026
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,63,0.867366379818658
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,66,0.839460405725466
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,69,0.89292148483325
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,71,0.845648536648537
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,78,0.874833074333074
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,81,0.894874773374773
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,85,0.896008935508935
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,88,0.900350945350945
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,95,0.888937062937063
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,95,0.829612794612795
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,103,0.821562030562031
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,109,0.754006863506864
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,109,0.633990934990935
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,117,0.0482466977466977
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,117,0.0448536648536649
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,124,0.0212525252525253
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,126,0.0192714322714323
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,131,0.0156719761719762
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,137,0.0214957264957265
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,145,0.012511137011137
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160011,151,0.0190577497222377
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,22,0.0180532705956102
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,25,0.0438338241023347
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,29,0.066134757374305
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,34,0.136410080002582
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,40,0.191553239332978
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,43,0.218206039254946
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,47,0.322737535234482
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,48,0.365841001220617
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,53,0.481443277189707
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,57,0.533317882069794
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,60,0.723548693185924
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,63,0.870548965873404
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,66,0.851664365925534
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,69,0.901856257526361
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,71,0.853256373060537
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,78,0.892653714460348
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,81,0.906488945788522
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,85,0.897521850062429
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,88,0.897763371916512
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,95,0.837008562087955
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,95,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,103,0.619336802602505
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,109,0.30924423011579
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,109,0.23171885649832
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,117,0.00817165694547487
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,117,0.00802601499496348
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,124,0.0124494337179588
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,126,0.0143030699664433
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,131,0.0112859317164187
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,137,0.0198709708168745
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,145,0.0128202614970434
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160012,151,0.0215724662615389
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,22,0.0184163725761717
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,25,0.0467162815404696
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,29,0.073559259985502
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,34,0.144940368718389
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,40,0.210364594757291
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,43,0.225836756398948
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,47,0.354246537257243
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,48,0.401503610572126
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,53,0.545478068877315
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,57,0.653289744902214
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,60,0.790770274777742
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,63,0.908141501117235
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,66,0.857683129203748
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,69,0.887469649797828
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,71,0.83760372244452
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,78,0.878892333012347
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,81,0.887267384599435
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,85,0.892249152177424
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,88,0.899349853163709
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,95,0.878066690391743
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,95,0.836413232013302
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,103,0.770994075708911
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,109,0.573486803673998
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,109,0.452699624585559
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,117,0.0321914643555651
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,117,0.0246075393906045
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,124,0.0231677113675014
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,126,0.019619915307459
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,131,0.0200838252797665
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,137,0.0281171991047549
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,145,0.0162449484527861
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160013,151,0.0289030990133159
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,22,0.0192329160517905
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,25,0.0490503782043652
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,29,0.0727806197001713
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,34,0.145435861757726
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,40,0.22406295343663
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,43,0.249435166520337
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,47,0.38135819478286
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,48,0.446724020132922
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,53,0.616498106367578
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,57,0.655075565982362
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,60,0.783201078264731
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,63,0.879972553302484
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,66,0.863351390954466
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,69,0.922123273625719
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,71,0.881765118014231
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,78,0.871449109206384
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,81,0.888104225178391
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,85,0.851314125311641
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,88,0.900928023754496
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,95,0.862902732535451
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,95,0.749918614361482
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,103,0.751109448013281
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,109,0.740057682703176
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,109,0.612443232253381
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,117,0.196223175596845
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,117,0.17605015276236
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,124,0.102381869503942
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,131,0.0654784110692556
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,137,0.0735143476386041
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,145,0.0243230585228456
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160014,151,0.0265003771036418
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,22,0.017781908058874
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,25,0.0568372821540139
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,29,0.0945476962524734
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,34,0.159359695709234
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,40,0.203519838887929
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,43,0.240280619621707
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,47,0.377653532378437
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,48,0.434891281295187
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,53,0.600566280530845
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,57,0.649532924029963
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,60,0.786628555982968
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,63,0.885988597145161
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,66,0.832186659320806
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,69,0.896699201882129
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,71,0.793187116333945
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,78,0.863403208021882
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,81,0.863743976582537
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,85,0.870441189311467
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,88,0.847130462196392
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,95,0.858011449823638
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,95,0.863160418354645
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,103,0.845726774940959
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,109,0.724511526988362
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,109,0.643250980296597
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,117,0.104797183690626
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,117,0.0793024918114013
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,124,0.0218166759061271
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,126,0.019924744087253
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,131,0.015007269729294
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,137,0.0284016951871549
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,145,0.0122587840870093
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160015,151,0.014911513621478
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,22,0.0238021918581647
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,25,0.0595506426430463
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,29,0.0847045397976439
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,34,0.158249561700992
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,40,0.234923559546459
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,43,0.265529571296539
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,47,0.41562340910155
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,48,0.471073741799363
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,53,0.628775961771681
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,57,0.654965559125568
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,60,0.76866913185031
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,63,0.927368569740931
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,66,0.879628695967647
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,69,0.936990754078769
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,71,0.907048162903075
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,78,0.885978452381727
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,81,0.905673703465021
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,85,0.901327102631368
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,88,0.909011192046226
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,95,0.885645245984164
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,95,0.859928140249922
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,103,0.834144176251945
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,109,0.795390794010367
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,109,0.658190313607298
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,117,0.10444332155109
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,117,0.0868582420372215
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,124,0.0415633279304262
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,126,0.0322989152958688
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,131,0.029840212818126
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,137,0.0472062287059065
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,145,0.0162603908319826
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160016,151,0.0233292452018246
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,22,0.0288713478248611
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,25,0.0623856452575542
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,29,0.0706637112898203
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,34,0.166270075864239
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,40,0.279488792304966
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,43,0.285641839291836
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,47,0.480698664543274
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,48,0.52899692153049
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,53,0.698454695955282
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,57,0.662258655321269
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,60,0.738954378968312
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,63,0.922467469753153
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,66,0.882808844347306
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,69,0.916439861952682
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,71,0.769464294054458
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,78,0.874154868586444
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,81,0.885376624774344
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,85,0.860179930876652
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,88,0.80879025511064
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,95,0.832944844482621
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,95,0.827993102895099
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,103,0.820779089578092
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,109,0.873497699272824
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,109,0.804134100107015
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,117,0.216927935254735
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,117,0.148758739412695
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,124,0.0279310919011561
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,126,0.0190560063599978
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,131,0.0191518276871092
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,137,0.0157136716723417
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,145,0.00569737111968046
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160017,151,0.0092696880928985
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,22,0.0257564087152422
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,25,0.0567520933763812
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,29,0.0709569004631836
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,34,0.139106872286298
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,40,0.211811386882848
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,43,0.218024362846551
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,47,0.372398458672202
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,48,0.418978606914042
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,53,0.548692676392262
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,57,0.58791711397717
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,60,0.644096565993465
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,63,0.835578796850002
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,66,0.790738831505771
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,69,0.903214117519777
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,71,0.900476639259909
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,78,0.888967290630789
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,81,0.895791221171449
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,85,0.871422226555306
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,88,0.899217472078689
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,95,0.898152345823448
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,95,0.817298078277166
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,103,0.798336908127783
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,109,0.766435523707387
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,109,0.616247440772156
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,117,0.0316696998255934
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,117,0.0233587089575683
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,124,0.00491926922535288
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,126,0.0018809647611929
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,131,0.000480024481925623
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,137,0.00116966655128649
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,145,0.00197845915526524
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160018,151,0.00352014143649269
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,22,0.0256887253133419
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,25,0.0553244473238795
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,29,0.0710287918181877
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,34,0.142225463036118
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,40,0.194595819994381
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,43,0.209878377375414
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,47,0.352849419131036
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,48,0.39199614043867
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,53,0.518070634296295
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,57,0.546025094559603
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,60,0.616338112743379
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,63,0.77235045979954
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,66,0.789082371129487
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,69,0.904837432101851
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,71,0.904140863042848
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,78,0.887610490174593
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,81,0.903648060957821
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,85,0.893176090291475
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,88,0.926643331471702
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,95,0.925182451650607
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,95,0.844177924823086
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,103,0.81003422220337
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,109,0.749050921507497
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,109,0.647574783379167
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,117,0.0311973470575621
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,117,0.0199375705475788
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,124,0.00146176350684208
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,126,0.000600169903312997
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,131,0.000682794520677068
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,137,0.00220310248827359
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,145,0.00156986772991736
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160019,151,0.00272366675385699
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,22,0.0208615269317599
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,25,0.0486494084967124
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,29,0.0612344657403495
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,34,0.130183900866453
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,40,0.211463305246796
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,43,0.21523408264749
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,47,0.367313017083689
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,48,0.405665128646107
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,53,0.522971214966679
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,57,0.504024681815397
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,60,0.584898434076016
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,63,0.750185609673186
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,66,0.815418920516686
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,69,0.933113945334616
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,71,0.879885982213917
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,78,0.900660489982352
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,81,0.890658990507169
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,85,0.875457772471943
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,88,0.825235158079288
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,95,0.839166580158483
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,95,0.861066991937437
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,103,0.875868974705007
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,109,0.896494832577829
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,109,0.867858316896778
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,117,0.339551541575833
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160020,117,0.295888842751191
